spp_gp,stressor,taxon,sens_score,adcap_gen_score,adcap_spec_score
pelecanoides,eutrophication_nutrient_pollution,seabirds,1,6.100833333333333,1.67
pelecanoides,habitat_loss_degradation,seabirds,3,6.100833333333333,2
pelecanoides,inorganic_pollution,seabirds,3.3200000000000003,6.100833333333333,1.67
pelecanoides,invasive_species,seabirds,1,6.100833333333333,1.33
pelecanoides,light_pollution,seabirds,1,6.100833333333333,2
pelecanoides,noise_pollution,seabirds,2,6.100833333333333,1.67
pelecanoides,oa,seabirds,0.66,6.100833333333333,1.67
pelecanoides,oceanographic,seabirds,0,6.100833333333333,0.33
pelecanoides,organic_pollution,seabirds,2.99,6.100833333333333,2
pelecanoides,plastic_pollution_microplastic,seabirds,0.33,6.100833333333333,1.34
pelecanoides,poisons_toxins,seabirds,0.33,6.100833333333333,1.67
pelecanoides,salinity,seabirds,0,6.100833333333333,1.67
pelecanoides,sedimentation,seabirds,2,6.100833333333333,1.67
pelecanoides,slr,seabirds,2.33,6.100833333333333,2
pelecanoides,storm_disturbance,seabirds,2.3200000000000003,6.100833333333333,1.67
pelecanoides,uv,seabirds,0,6.100833333333333,0
pelecanoides,water_temp,seabirds,1,6.100833333333333,1
pelecanoides,wildlife_strike,seabirds,2.34,6.100833333333333,1.67
penaeus 29 spp.,air_temp,crustacea_arthropods,2.67,6.165,2.34
penaeus 29 spp.,biomass_removal,crustacea_arthropods,1,6.165,0
penaeus 29 spp.,bycatch,crustacea_arthropods,0.67,6.165,0
penaeus 29 spp.,entanglement_macroplastic,crustacea_arthropods,0.33,6.165,1.33
penaeus 29 spp.,eutrophication_nutrient_pollution,crustacea_arthropods,4.99,6.165,2.67
penaeus 29 spp.,habitat_loss_degradation,crustacea_arthropods,0,6.165,2.33
penaeus 29 spp.,inorganic_pollution,crustacea_arthropods,7.34,6.165,2.33
penaeus 29 spp.,invasive_species,crustacea_arthropods,0,6.165,2.33
penaeus 29 spp.,light_pollution,crustacea_arthropods,0.66,6.165,2.67
penaeus 29 spp.,noise_pollution,crustacea_arthropods,1,6.165,2.67
penaeus 29 spp.,oa,crustacea_arthropods,4,6.165,2.67
penaeus 29 spp.,oceanographic,crustacea_arthropods,0,6.165,1.6600000000000001
penaeus 29 spp.,organic_pollution,crustacea_arthropods,5,6.165,2.67
penaeus 29 spp.,plastic_pollution_microplastic,crustacea_arthropods,3,6.165,2.0100000000000002
penaeus 29 spp.,poisons_toxins,crustacea_arthropods,3.33,6.165,2.67
penaeus 29 spp.,salinity,crustacea_arthropods,2.66,6.165,3
penaeus 29 spp.,sedimentation,crustacea_arthropods,4.33,6.165,2.67
penaeus 29 spp.,slr,crustacea_arthropods,0.33,6.165,3
penaeus 29 spp.,storm_disturbance,crustacea_arthropods,0.33,6.165,3
penaeus 29 spp.,uv,crustacea_arthropods,0.33,6.165,1
penaeus 29 spp.,water_temp,crustacea_arthropods,3.67,6.165,2.0100000000000002
penaeus 29 spp.,wildlife_strike,crustacea_arthropods,0.67,6.165,2.67
pentamera populifera,air_temp,echinoderms,4.67,6.67,1.34
pentamera populifera,biomass_removal,echinoderms,1,6.67,0
pentamera populifera,bycatch,echinoderms,0.33,6.67,0
pentamera populifera,entanglement_macroplastic,echinoderms,0,6.67,0.67
pentamera populifera,eutrophication_nutrient_pollution,echinoderms,6,6.67,1.34
pentamera populifera,habitat_loss_degradation,echinoderms,2.33,6.67,1
pentamera populifera,inorganic_pollution,echinoderms,7.3500000000000005,6.67,1.34
pentamera populifera,invasive_species,echinoderms,0,6.67,0.33
pentamera populifera,light_pollution,echinoderms,0.33,6.67,1
pentamera populifera,noise_pollution,echinoderms,0,6.67,0.67
pentamera populifera,oa,echinoderms,4,6.67,1.34
pentamera populifera,oceanographic,echinoderms,0.66,6.67,0
pentamera populifera,organic_pollution,echinoderms,4.34,6.67,1.67
pentamera populifera,plastic_pollution_microplastic,echinoderms,1.34,6.67,1.34
pentamera populifera,poisons_toxins,echinoderms,3.34,6.67,1.34
pentamera populifera,salinity,echinoderms,3,6.67,1.34
pentamera populifera,sedimentation,echinoderms,3.0100000000000002,6.67,1.34
pentamera populifera,slr,echinoderms,0.33,6.67,1
pentamera populifera,storm_disturbance,echinoderms,1.6600000000000001,6.67,1.34
pentamera populifera,uv,echinoderms,0.33,6.67,0.67
pentamera populifera,water_temp,echinoderms,6.33,6.67,0.33
pentamera populifera,wildlife_strike,echinoderms,0,6.67,0.67
pentanchus,air_temp,elasmobranchs,0,1.33,0.67
pentanchus,biomass_removal,elasmobranchs,1,1.33,0
pentanchus,bycatch,elasmobranchs,1,1.33,0
pentanchus,entanglement_macroplastic,elasmobranchs,0.33,1.33,0.67
pentanchus,eutrophication_nutrient_pollution,elasmobranchs,2,1.33,0.67
pentanchus,habitat_loss_degradation,elasmobranchs,2,1.33,1
pentanchus,inorganic_pollution,elasmobranchs,2.33,1.33,0.67
pentanchus,invasive_species,elasmobranchs,0,1.33,0.33
pentanchus,light_pollution,elasmobranchs,0,1.33,1
pentanchus,noise_pollution,elasmobranchs,0,1.33,0.67
pentanchus,oa,elasmobranchs,0.33,1.33,0.67
pentanchus,oceanographic,elasmobranchs,0.33,1.33,0
pentanchus,organic_pollution,elasmobranchs,2.33,1.33,1
pentanchus,plastic_pollution_microplastic,elasmobranchs,1,1.33,0.67
pentanchus,poisons_toxins,elasmobranchs,1.6600000000000001,1.33,0.67
pentanchus,salinity,elasmobranchs,1,1.33,0.67
pentanchus,sedimentation,elasmobranchs,1.33,1.33,0.67
pentanchus,slr,elasmobranchs,0.33,1.33,1
pentanchus,storm_disturbance,elasmobranchs,0.33,1.33,0.67
pentanchus,uv,elasmobranchs,0,1.33,0
pentanchus,water_temp,elasmobranchs,0,1.33,0.33
pentanchus,wildlife_strike,elasmobranchs,0.67,1.33,0.67
peponocephala electra,air_temp,marine_mammals,1,5.99,0.67
peponocephala electra,biomass_removal,marine_mammals,1,5.99,0
peponocephala electra,bycatch,marine_mammals,1.67,5.99,0
peponocephala electra,entanglement_macroplastic,marine_mammals,1.33,5.99,0.67
peponocephala electra,eutrophication_nutrient_pollution,marine_mammals,1,5.99,0.67
peponocephala electra,habitat_loss_degradation,marine_mammals,2,5.99,1
peponocephala electra,inorganic_pollution,marine_mammals,3.3200000000000003,5.99,0.67
peponocephala electra,invasive_species,marine_mammals,0,5.99,0.33
peponocephala electra,light_pollution,marine_mammals,0,5.99,1
peponocephala electra,noise_pollution,marine_mammals,2,5.99,0.67
peponocephala electra,oa,marine_mammals,1.33,5.99,0.67
peponocephala electra,oceanographic,marine_mammals,0,5.99,0
peponocephala electra,organic_pollution,marine_mammals,3.66,5.99,1
peponocephala electra,plastic_pollution_microplastic,marine_mammals,0.33,5.99,0.67
peponocephala electra,poisons_toxins,marine_mammals,0.33,5.99,0.67
peponocephala electra,salinity,marine_mammals,0,5.99,0.67
peponocephala electra,sedimentation,marine_mammals,0.67,5.99,0.67
peponocephala electra,slr,marine_mammals,1,5.99,1
peponocephala electra,storm_disturbance,marine_mammals,0.99,5.99,0.67
peponocephala electra,uv,marine_mammals,0,5.99,0
peponocephala electra,water_temp,marine_mammals,0.66,5.99,0.33
peponocephala electra,wildlife_strike,marine_mammals,2.67,5.99,0.67
phaethontidae,air_temp,seabirds,1.67,5.325,1.34
phaethontidae,biomass_removal,seabirds,1,5.325,0
phaethontidae,bycatch,seabirds,1.505,5.325,0
phaethontidae,entanglement_macroplastic,seabirds,0.9950000000000001,5.325,1
phaethontidae,eutrophication_nutrient_pollution,seabirds,1,5.325,1.67
phaethontidae,habitat_loss_degradation,seabirds,3,5.325,2
phaethontidae,inorganic_pollution,seabirds,3.15,5.325,1.67
phaethontidae,invasive_species,seabirds,1,5.325,1.33
phaethontidae,light_pollution,seabirds,1,5.325,2
phaethontidae,noise_pollution,seabirds,2,5.325,1.67
phaethontidae,oa,seabirds,0.66,5.325,1.67
phaethontidae,oceanographic,seabirds,0,5.325,0.33
phaethontidae,organic_pollution,seabirds,3.1550000000000002,5.325,2
phaethontidae,plastic_pollution_microplastic,seabirds,0.33,5.325,1.34
phaethontidae,poisons_toxins,seabirds,0.33,5.325,1.67
phaethontidae,salinity,seabirds,0,5.325,1.67
phaethontidae,sedimentation,seabirds,1.835,5.325,1.67
phaethontidae,slr,seabirds,2.33,5.325,2
phaethontidae,storm_disturbance,seabirds,2.3200000000000003,5.325,1.67
phaethontidae,uv,seabirds,0,5.325,0
phaethontidae,water_temp,seabirds,1,5.325,1
phaethontidae,wildlife_strike,seabirds,2.505,5.325,1.67
phaetusa,air_temp,seabirds,1.67,6.714166666666666,1.34
phaetusa,biomass_removal,seabirds,1,6.714166666666666,0
phaetusa,bycatch,seabirds,1.505,6.714166666666666,0
phaetusa,entanglement_macroplastic,seabirds,0.9950000000000001,6.714166666666666,1
phaetusa,eutrophication_nutrient_pollution,seabirds,1,6.714166666666666,1.67
phaetusa,habitat_loss_degradation,seabirds,3,6.714166666666666,2
phaetusa,inorganic_pollution,seabirds,3.15,6.714166666666666,1.67
phaetusa,invasive_species,seabirds,1,6.714166666666666,1.33
phaetusa,light_pollution,seabirds,1,6.714166666666666,2
phaetusa,noise_pollution,seabirds,2,6.714166666666666,1.67
phaetusa,oa,seabirds,0.66,6.714166666666666,1.67
phaetusa,oceanographic,seabirds,0,6.714166666666666,0.33
phaetusa,organic_pollution,seabirds,3.1550000000000002,6.714166666666666,2
phaetusa,plastic_pollution_microplastic,seabirds,0.33,6.714166666666666,1.34
phaetusa,poisons_toxins,seabirds,0.33,6.714166666666666,1.67
phaetusa,salinity,seabirds,0,6.714166666666666,1.67
phaetusa,sedimentation,seabirds,1.835,6.714166666666666,1.67
phaetusa,slr,seabirds,2.33,6.714166666666666,2
phaetusa,storm_disturbance,seabirds,2.3200000000000003,6.714166666666666,1.67
phaetusa,uv,seabirds,0,6.714166666666666,0
phaetusa,water_temp,seabirds,1,6.714166666666666,1
phaetusa,wildlife_strike,seabirds,2.505,6.714166666666666,1.67
phalacrocoracidae,air_temp,seabirds,1.67,6.210833333333333,1.34
phalacrocoracidae,biomass_removal,seabirds,1,6.210833333333333,0
phalacrocoracidae,bycatch,seabirds,1.505,6.210833333333333,0
phalacrocoracidae,entanglement_macroplastic,seabirds,0.9950000000000001,6.210833333333333,1
phalacrocoracidae,eutrophication_nutrient_pollution,seabirds,1,6.210833333333333,1.67
phalacrocoracidae,habitat_loss_degradation,seabirds,3,6.210833333333333,2
phalacrocoracidae,inorganic_pollution,seabirds,3.15,6.210833333333333,1.67
phalacrocoracidae,invasive_species,seabirds,1,6.210833333333333,1.33
phalacrocoracidae,light_pollution,seabirds,1,6.210833333333333,2
phalacrocoracidae,noise_pollution,seabirds,2,6.210833333333333,1.67
phalacrocoracidae,oa,seabirds,0.66,6.210833333333333,1.67
phalacrocoracidae,oceanographic,seabirds,0,6.210833333333333,0.33
phalacrocoracidae,organic_pollution,seabirds,3.1550000000000002,6.210833333333333,2
phalacrocoracidae,plastic_pollution_microplastic,seabirds,0.33,6.210833333333333,1.34
phalacrocoracidae,poisons_toxins,seabirds,0.33,6.210833333333333,1.67
phalacrocoracidae,salinity,seabirds,0,6.210833333333333,1.67
phalacrocoracidae,sedimentation,seabirds,1.835,6.210833333333333,1.67
phalacrocoracidae,slr,seabirds,2.33,6.210833333333333,2
phalacrocoracidae,storm_disturbance,seabirds,2.3200000000000003,6.210833333333333,1.67
phalacrocoracidae,uv,seabirds,0,6.210833333333333,0
phalacrocoracidae,water_temp,seabirds,1,6.210833333333333,1
phalacrocoracidae,wildlife_strike,seabirds,2.505,6.210833333333333,1.67
phocarctos,air_temp,marine_mammals,3,5.33,0.67
phocarctos,biomass_removal,marine_mammals,1,5.33,0
phocarctos,bycatch,marine_mammals,1.67,5.33,0
phocarctos,entanglement_macroplastic,marine_mammals,1.33,5.33,0.67
phocarctos,eutrophication_nutrient_pollution,marine_mammals,1,5.33,0.67
phocarctos,habitat_loss_degradation,marine_mammals,3,5.33,1
phocarctos,inorganic_pollution,marine_mammals,2.99,5.33,0.67
phocarctos,invasive_species,marine_mammals,1,5.33,0.33
phocarctos,light_pollution,marine_mammals,0.67,5.33,1
phocarctos,noise_pollution,marine_mammals,1,5.33,0.67
phocarctos,oa,marine_mammals,1.33,5.33,0.67
phocarctos,oceanographic,marine_mammals,0,5.33,0
phocarctos,organic_pollution,marine_mammals,3.33,5.33,1
phocarctos,plastic_pollution_microplastic,marine_mammals,0.33,5.33,0.67
phocarctos,poisons_toxins,marine_mammals,0.33,5.33,0.67
phocarctos,salinity,marine_mammals,0,5.33,0.67
phocarctos,sedimentation,marine_mammals,0.67,5.33,0.67
phocarctos,slr,marine_mammals,2,5.33,1
phocarctos,storm_disturbance,marine_mammals,0.99,5.33,0.67
phocarctos,uv,marine_mammals,0,5.33,0
phocarctos,water_temp,marine_mammals,2.33,5.33,0.33
phocarctos,wildlife_strike,marine_mammals,2.67,5.33,0.67
phocidae,air_temp,marine_mammals,3,5.66,1.34
phocidae,biomass_removal,marine_mammals,1,5.66,0
phocidae,bycatch,marine_mammals,1.67,5.66,0
phocidae,entanglement_macroplastic,marine_mammals,1.33,5.66,1
phocidae,eutrophication_nutrient_pollution,marine_mammals,1,5.66,1.67
phocidae,habitat_loss_degradation,marine_mammals,3,5.66,2
phocidae,inorganic_pollution,marine_mammals,2.99,5.66,1.67
phocidae,invasive_species,marine_mammals,1,5.66,1.33
phocidae,light_pollution,marine_mammals,0.67,5.66,2
phocidae,noise_pollution,marine_mammals,1,5.66,1.67
phocidae,oa,marine_mammals,1.33,5.66,1.67
phocidae,oceanographic,marine_mammals,0,5.66,0.33
phocidae,organic_pollution,marine_mammals,3.33,5.66,2
phocidae,plastic_pollution_microplastic,marine_mammals,0.33,5.66,1.34
phocidae,poisons_toxins,marine_mammals,0.33,5.66,1.67
phocidae,salinity,marine_mammals,0,5.66,1.67
phocidae,sedimentation,marine_mammals,0.67,5.66,1.67
phocidae,slr,marine_mammals,2,5.66,2
phocidae,storm_disturbance,marine_mammals,0.99,5.66,1.67
phocidae,uv,marine_mammals,0,5.66,0
phocidae,water_temp,marine_mammals,2.33,5.66,1
phocidae,wildlife_strike,marine_mammals,2.67,5.66,1.67
phocoena sinus,air_temp,marine_mammals,1,2.6500000000000004,0.67
phocoena sinus,biomass_removal,marine_mammals,1,2.6500000000000004,0
phocoena sinus,bycatch,marine_mammals,1.67,2.6500000000000004,0
phocoena sinus,entanglement_macroplastic,marine_mammals,1.33,2.6500000000000004,0.67
phocoena sinus,eutrophication_nutrient_pollution,marine_mammals,1,2.6500000000000004,0.67
phocoena sinus,habitat_loss_degradation,marine_mammals,2,2.6500000000000004,1
phocoena sinus,inorganic_pollution,marine_mammals,2.3200000000000003,2.6500000000000004,0.67
phocoena sinus,invasive_species,marine_mammals,0,2.6500000000000004,0.33
phocoena sinus,light_pollution,marine_mammals,0.33,2.6500000000000004,1
phocoena sinus,noise_pollution,marine_mammals,2,2.6500000000000004,0.67
phocoena sinus,oa,marine_mammals,0.66,2.6500000000000004,0.67
phocoena sinus,oceanographic,marine_mammals,0,2.6500000000000004,0
phocoena sinus,organic_pollution,marine_mammals,3.66,2.6500000000000004,1
phocoena sinus,plastic_pollution_microplastic,marine_mammals,0.33,2.6500000000000004,0.67
phocoena sinus,poisons_toxins,marine_mammals,0.33,2.6500000000000004,0.67
phocoena sinus,salinity,marine_mammals,0,2.6500000000000004,0.67
phocoena sinus,sedimentation,marine_mammals,1,2.6500000000000004,0.67
phocoena sinus,slr,marine_mammals,1.33,2.6500000000000004,1
phocoena sinus,storm_disturbance,marine_mammals,0.99,2.6500000000000004,0.67
phocoena sinus,uv,marine_mammals,0,2.6500000000000004,0
phocoena sinus,water_temp,marine_mammals,0.66,2.6500000000000004,0.33
phocoena sinus,wildlife_strike,marine_mammals,2.67,2.6500000000000004,0.67
pholidoteuthis,air_temp,cephalopods,3.0100000000000002,7.34,1.67
pholidoteuthis,biomass_removal,cephalopods,1,7.34,0
pholidoteuthis,bycatch,cephalopods,1.33,7.34,0
pholidoteuthis,entanglement_macroplastic,cephalopods,1,7.34,0.67
pholidoteuthis,eutrophication_nutrient_pollution,cephalopods,5,7.34,1
pholidoteuthis,habitat_loss_degradation,cephalopods,2,7.34,0.33
pholidoteuthis,inorganic_pollution,cephalopods,5.67,7.34,0.66
pholidoteuthis,invasive_species,cephalopods,0,7.34,0.33
pholidoteuthis,light_pollution,cephalopods,0.33,7.34,0.67
pholidoteuthis,noise_pollution,cephalopods,1,7.34,0.67
pholidoteuthis,oa,cephalopods,4,7.34,1
pholidoteuthis,oceanographic,cephalopods,0.33,7.34,1
pholidoteuthis,organic_pollution,cephalopods,4.33,7.34,1
pholidoteuthis,plastic_pollution_microplastic,cephalopods,2,7.34,1
pholidoteuthis,poisons_toxins,cephalopods,2.66,7.34,1
pholidoteuthis,salinity,cephalopods,3,7.34,1.33
pholidoteuthis,sedimentation,cephalopods,2,7.34,1
pholidoteuthis,slr,cephalopods,0.33,7.34,1
pholidoteuthis,storm_disturbance,cephalopods,0.66,7.34,1.67
pholidoteuthis,uv,cephalopods,0.33,7.34,1.67
pholidoteuthis,water_temp,cephalopods,4.01,7.34,0.67
pholidoteuthis,wildlife_strike,cephalopods,1,7.34,0.67
phycodurus eques,air_temp,fish,2.67,8.34,0
phycodurus eques,biomass_removal,fish,1,8.34,0
phycodurus eques,bycatch,fish,0.33,8.34,0
phycodurus eques,entanglement_macroplastic,fish,0,8.34,1
phycodurus eques,eutrophication_nutrient_pollution,fish,3.67,8.34,0
phycodurus eques,habitat_loss_degradation,fish,2,8.34,0
phycodurus eques,inorganic_pollution,fish,4.01,8.34,0
phycodurus eques,invasive_species,fish,0,8.34,0
phycodurus eques,light_pollution,fish,0,8.34,0
phycodurus eques,noise_pollution,fish,0.67,8.34,0
phycodurus eques,oa,fish,3,8.34,0
phycodurus eques,oceanographic,fish,0.33,8.34,0
phycodurus eques,organic_pollution,fish,2,8.34,0
phycodurus eques,plastic_pollution_microplastic,fish,1.34,8.34,0
phycodurus eques,poisons_toxins,fish,1.67,8.34,0
phycodurus eques,salinity,fish,2.67,8.34,0
phycodurus eques,sedimentation,fish,1.67,8.34,0
phycodurus eques,slr,fish,0.33,8.34,0
phycodurus eques,storm_disturbance,fish,0.33,8.34,0
phycodurus eques,uv,fish,0,8.34,0
phycodurus eques,water_temp,fish,2.67,8.34,0
phycodurus eques,wildlife_strike,fish,0,8.34,0
physeter macrocephalus,air_temp,marine_mammals,0.67,4.99,1
physeter macrocephalus,biomass_removal,marine_mammals,1,4.99,0
physeter macrocephalus,bycatch,marine_mammals,1.67,4.99,0
physeter macrocephalus,entanglement_macroplastic,marine_mammals,1.33,4.99,0.67
physeter macrocephalus,eutrophication_nutrient_pollution,marine_mammals,1.33,4.99,0.67
physeter macrocephalus,habitat_loss_degradation,marine_mammals,2.33,4.99,0.33
physeter macrocephalus,inorganic_pollution,marine_mammals,0.99,4.99,0.33
physeter macrocephalus,invasive_species,marine_mammals,0,4.99,0.33
physeter macrocephalus,light_pollution,marine_mammals,0,4.99,0.67
physeter macrocephalus,noise_pollution,marine_mammals,2,4.99,0.67
physeter macrocephalus,oa,marine_mammals,0.33,4.99,0.67
physeter macrocephalus,oceanographic,marine_mammals,0.33,4.99,1
physeter macrocephalus,organic_pollution,marine_mammals,2.33,4.99,0.67
physeter macrocephalus,plastic_pollution_microplastic,marine_mammals,0.33,4.99,0.67
physeter macrocephalus,poisons_toxins,marine_mammals,0.33,4.99,0.67
physeter macrocephalus,salinity,marine_mammals,1,4.99,1
physeter macrocephalus,sedimentation,marine_mammals,0,4.99,0.67
physeter macrocephalus,slr,marine_mammals,1.33,4.99,1
physeter macrocephalus,storm_disturbance,marine_mammals,1.32,4.99,1
physeter macrocephalus,uv,marine_mammals,0,4.99,1
physeter macrocephalus,water_temp,marine_mammals,0.66,4.99,0.67
physeter macrocephalus,wildlife_strike,marine_mammals,2.67,4.99,0.67
pickfordiateuthis,air_temp,cephalopods,3,7,1.34
pickfordiateuthis,biomass_removal,cephalopods,1,7,0
pickfordiateuthis,bycatch,cephalopods,0.33,7,0
pickfordiateuthis,entanglement_macroplastic,cephalopods,0,7,0.33
pickfordiateuthis,eutrophication_nutrient_pollution,cephalopods,6,7,1.33
pickfordiateuthis,habitat_loss_degradation,cephalopods,2,7,1
pickfordiateuthis,inorganic_pollution,cephalopods,7.01,7,1.33
pickfordiateuthis,invasive_species,cephalopods,0,7,1
pickfordiateuthis,light_pollution,cephalopods,0.33,7,1
pickfordiateuthis,noise_pollution,cephalopods,1,7,1
pickfordiateuthis,oa,cephalopods,4,7,1.33
pickfordiateuthis,oceanographic,cephalopods,0.66,7,0.33
pickfordiateuthis,organic_pollution,cephalopods,5,7,1.33
pickfordiateuthis,plastic_pollution_microplastic,cephalopods,2.34,7,1
pickfordiateuthis,poisons_toxins,cephalopods,3.67,7,1.33
pickfordiateuthis,salinity,cephalopods,3,7,1.33
pickfordiateuthis,sedimentation,cephalopods,3.34,7,1.33
pickfordiateuthis,slr,cephalopods,0.33,7,1
